zpid,id,rawHomeStatusCd,marketingStatusSimplifiedCd,imgSrc,hasImage,detailUrl,statusType,statusText,countryCurrency,price,unformattedPrice,address,addressStreet,addressCity,addressState,addressZipcode,isUndisclosedAddress,beds,baths,area,isZillowOwned,flexFieldText,flexFieldType,contentType,isSaved,isUserClaimingOwner,isUserConfirmedClaim,pgapt,sgapt,zestimate,shouldShowZestimateAsPrice,has3DModel,hasVideo,isHomeRec,hasAdditionalAttributions,isFeaturedListing,isShowcaseListing,list,relaxed,brokerName,carouselPhotos,latLong.latitude,latLong.longitude,hdpData.homeInfo.zpid,hdpData.homeInfo.streetAddress,hdpData.homeInfo.zipcode,hdpData.homeInfo.city,hdpData.homeInfo.state,hdpData.homeInfo.latitude,hdpData.homeInfo.longitude,hdpData.homeInfo.price,hdpData.homeInfo.bathrooms,hdpData.homeInfo.bedrooms,hdpData.homeInfo.livingArea,hdpData.homeInfo.homeType,hdpData.homeInfo.homeStatus,hdpData.homeInfo.daysOnZillow,hdpData.homeInfo.isFeatured,hdpData.homeInfo.shouldHighlight,hdpData.homeInfo.zestimate,hdpData.homeInfo.rentZestimate,hdpData.homeInfo.listing_sub_type.is_FSBA,hdpData.homeInfo.isUnmappable,hdpData.homeInfo.isPreforeclosureAuction,hdpData.homeInfo.homeStatusForHDP,hdpData.homeInfo.priceForHDP,hdpData.homeInfo.timeOnZillow,hdpData.homeInfo.isNonOwnerOccupied,hdpData.homeInfo.isPremierBuilder,hdpData.homeInfo.isZillowOwned,hdpData.homeInfo.currency,hdpData.homeInfo.country,hdpData.homeInfo.taxAssessedValue,hdpData.homeInfo.lotAreaValue,hdpData.homeInfo.lotAreaUnit,hdpData.homeInfo.isShowcaseListing,hdpData.homeInfo.datePriceChanged,hdpData.homeInfo.priceReduction,hdpData.homeInfo.priceChange,hdpData.homeInfo.unit,hdpData.homeInfo.listing_sub_type.is_bankOwned,hdpData.homeInfo.listing_sub_type.is_newHome,hdpData.homeInfo.newConstructionType,hasOpenHouse,openHouseStartDate,openHouseEndDate,openHouseDescription,hdpData.homeInfo.listing_sub_type.is_openHouse,hdpData.homeInfo.openHouse,hdpData.homeInfo.open_house_info.open_house_showing
6772539,6772539,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/925b9385d4f8d07f34337cd6693ccaaf-p_e.jpg,True,https://www.zillow.com/homedetails/1220-Garcia-St-NE-Albuquerque-NM-87112/6772539_zpid/,FOR_SALE,House for sale,$,"$224,900",224900,"1220 Garcia St NE, Albuquerque, NM 87112",1220 Garcia St NE,Albuquerque,NM,87112,False,4,2,1299,False,Cozy fireplace,homeInsight,homeInsight,False,False,False,ForSale,For Sale (Broker),217100.0,False,False,False,False,True,False,False,True,False,Albuquerque House Hunting,"[{'url': 'https://photos.zillowstatic.com/fp/925b9385d4f8d07f34337cd6693ccaaf-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/0c9cef8ad8f099da671a25854f5abc50-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/14eedf103782d619f3b490267492d379-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/922539bff04e7e8015670e5e637f330f-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/1e502f0a503da6e69c04ab5f9d554db9-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/602ad841adf4a7c70af8ff9a3f44c0dd-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/d1766e244dae23e15d45db565d2c0a2a-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/db9a8fcab2e7fc2a8b0c943c80c76cf6-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/f6963c77d31fe930232de1121ceb756b-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/76e30c1dd9cadac2021276f2d11701e6-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/cc962452a606cdac74c1ec41dc821023-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/76c6ee3330bf9ab13b3a747a746493be-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/12df5a6309976edca019888777944d5a-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/a82d7f80edd223da8e05b56cf41df845-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/550f219e44f7f105b6536669f4720396-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/7b9b12b9d7acf0e4242ff56b96dfcb73-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/cfbfaa9b7ef89b9ec1409719dc7c79f7-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/3424d0da9752c6e1b00cd48857919eca-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/578ec6c7ad4e3fd5e26e0356673bb147-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/27bd1eee5243ecb93acf84397f102d4f-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/311db0c9b9dee2ee99d3e624b382e50c-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/0e436c2057c4e7780ee8b8be17c6dfbb-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/ac0d6963c861b2a50551c504f62991c8-p_e.jpg'}]",35.093147,-106.53761,6772539,1220 Garcia St NE,87112,Albuquerque,NM,35.093147,-106.53761,224900,2,4,1299,SINGLE_FAMILY,FOR_SALE,14,False,False,217100.0,1806.0,True,False,False,FOR_SALE,224900,1230358000,True,False,False,USD,USA,244100,7405.2,sqft,False,,,,,,,,,,,,,,
6694038,6694038,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/e975dc1defd5a8fce42a2de0ba766bea-p_e.jpg,True,https://www.zillow.com/homedetails/6721-Mesa-Mariposa-Pl-NW-Albuquerque-NM-87120/6694038_zpid/,FOR_SALE,House for sale,$,"$345,000",345000,"6721 Mesa Mariposa Pl NW, Albuquerque, NM 87120",6721 Mesa Mariposa Pl NW,Albuquerque,NM,87120,False,3,2,1560,False,"Price cut: $28,000 (10/31)",priceCut,priceCut,False,False,False,ForSale,For Sale (Broker),,False,False,False,False,True,False,False,True,False,"Re/Max Alliance, REALTORS","[{'url': 'https://photos.zillowstatic.com/fp/e975dc1defd5a8fce42a2de0ba766bea-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/1aae291bcbe6740416d9f690695062fa-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/76be9cb42afcfa3154bd4ecdbdae1239-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/e5414a4f9763de1547417603b138a6b3-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/6f56fcb9781910ce2a56e5808b8cec90-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/dda345d5e5809ab61f2416dba9372cc5-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/aec4781e5dd4cd3341f02133b49c09ef-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/cf82a9c7cded8ab73cbadeee6fd1e173-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/e55e6e5e907b57b01fbb091671d747fb-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/52afb666febe74e253a6f208b5ae062a-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/8c0a43925e2d46597cf100525f3b7da6-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/35b1ef1614063241ba34589ffdbbbb19-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/1b5c18901a8657bf0fe95b050bd3b9c9-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/ecf7b2395d31537c15817044d9aad6f4-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/cf8710fc86ac38f77405093d996a2876-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/60a92a5b4f64bf2f4f84873bdd116e0d-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/8c72c055e107178237653f5e7ce9aa79-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/e6a8748d6fffca5dd3d4ff6e43506ba2-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/7018a7c791ed110e6c9c0511811d02a6-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/c51db49dfe2343cc27e0e047ec4fb948-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/ab0c33988b4a076394630437b23f805b-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/e494e14ce7a2dad1d70c1132da55ed2e-p_e.jpg'}]",35.16283,-106.69506,6694038,6721 Mesa Mariposa Pl NW,87120,Albuquerque,NM,35.16283,-106.69506,345000,2,3,1560,SINGLE_FAMILY,FOR_SALE,5,False,False,,,True,False,False,FOR_SALE,345000,466136000,True,False,False,USD,USA,209692,10454.4,sqft,False,1730358000000.0,"$28,000 (Oct 31)",-28000.0,,,,,,,,,,,
6794524,6794524,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/bae8ec728624b955ce6b5186fa58cbef-p_e.jpg,True,https://www.zillow.com/homedetails/825-Toro-St-SE-Albuquerque-NM-87123/6794524_zpid/,FOR_SALE,House for sale,$,"$575,000",575000,"825 Toro St SE, Albuquerque, NM 87123",825 Toro St SE,Albuquerque,NM,87123,False,4,3,3387,False,"Price cut: $24,900 (10/16)",priceCut,priceCut,False,False,False,ForSale,For Sale (Broker),,False,False,False,False,True,False,False,True,False,RE/MAX SELECT,"[{'url': 'https://photos.zillowstatic.com/fp/bae8ec728624b955ce6b5186fa58cbef-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/9a05a7d5bdfc35964b8b23578aea309b-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/90c282fdb7d505e081ad8a1c9342b82d-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/0b017a74755b0116304c8facbe875521-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/2cb9a1dd822a84ad2a791b39017a38e6-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/8891faf790d95d1acaca60c7c089d5aa-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/93c811ce47f9559de34a09278ae267ff-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/5b482b94081624beba9611f853763b51-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/af468871d564458c8dc0f3270dd78f99-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/0581a2f1fa8cf1c3ce443cec17a686f6-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/dc5a02b3a7cd6b9a01fa49440e38cd11-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/c230bb9d74028173c8de4aad7e1ea251-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/b6d673755ed35dc6391d7ecacfa525c1-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/1bc9479631e747d3bc82807f2d5c296b-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/d52900c9dcfbd79165aad9b5edf9fbf5-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/10044ca04bdc1e3c11799e0335262b96-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/00a15712ece1cafd1cb758b64c8f1fc7-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/abdab349985bd9354f9d3f74dfbb8700-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/20e5de61cd29cb331f405607a54fc135-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/15f49da6f4791a263f27a937b43e6bc2-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/48374e13f7588429d64cf001cbd1bc75-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/1d1a188e18cec6a4342e33eba77039c7-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/4db616cda1f87bc28e7c7cc7bbce6a94-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/66a511b45e077a99fdc47ca4032ca15a-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/c07defa8c8341e48917c8e6799b0dd2e-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/c3a8ed23cdf58b6128296800ec9872a5-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/bf515f7bdc88271038078430a9b46f26-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/05d1a4aa8057a23993709e4d650c040a-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/a214fcbe278936561c3ee4792911b7f6-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/11326fc6701187e6a71f607dc77b5d26-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/13fa27f2f01ad144fff47bba80e9f0e7-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/64a7d6bda720fcd80e74cfd3f05a7cac-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/c12fb0f31fe7c8e232c567537ed5f676-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/e6c86c1bda50c1068d7b9a3489187927-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/d9887f3114fa5f7c7dd51160dc0f6d72-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/c8a375ace0c11526512ec1ecebd14634-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/b4a71461df49b5d8ee1f855480b3053c-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/d5c2793b68364f62e45a0697fb038103-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/987a1d4d2402012e16cf5ba02a7496ec-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/8d784e6f36be47a1d37e08c96e130585-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/31dffdedadaa988dfe689a3d141e74fc-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/d954b0ce0695a9791e7142511c9cd802-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/19cf8e80e228f8de7d53ba8bed242fc3-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/78b0df970a370d5b2de2cdb89f457f14-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/2310d68412b91f29ce1634f17df57924-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/b8656ef144aa9abc2e0ddfcd2baca1e1-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/9892d135b0cc2e08febb49db6671c29d-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/3bdd3befd473181bb1e7275e93f41e98-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/cbb926afd796ca13722f3f109f6546bb-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/eee07971875896a710a88f5343a7e5e2-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/9dd9fdb2b819adfed521712116c6bc64-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/ab8963d48789f4d4577790b9e3a4e0f3-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/b575bd99367ae9bc912a78311b334d58-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/b15bf91982ee275b423c1335512625a8-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/1a5ac0d80a8562ac213003954e9107fb-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/073fc043b75803e4ae753cd1c54c8768-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/12d27edc9e9fcb54fc1b64e0a7754dc6-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/b5a71f7068a53ef53d446e559cf3d758-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/996785d09d2e6cf2fa53ec44898efe63-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/eb4972adca0fe17ee6f5c4b99b84be58-p_e.jpg'}]",35.04985,-106.5034,6794524,825 Toro St SE,87123,Albuquerque,NM,35.04985,-106.5034,575000,3,4,3387,SINGLE_FAMILY,FOR_SALE,57,False,False,,,True,False,False,FOR_SALE,575000,4948797000,True,False,False,USD,USA,317535,0.32,acres,False,1729062000000.0,"$24,900 (Oct 16)",-24900.0,,,,,,,,,,,
303948942,303948942,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/bea64806b43283463aa3423ca9557a9d-p_e.jpg,True,https://www.zillow.com/homedetails/7112-Pan-American-Fwy-NE-276-Albuquerque-NM-87109/303948942_zpid/,FOR_SALE,Home for sale,$,"$123,500",123500,"7112 Pan American Fwy NE #276, Albuquerque, NM 87109",7112 Pan American Fwy NE #276,Albuquerque,NM,87109,False,3,2,1440,False,Covered parking,homeInsight,homeInsight,False,False,False,ForSale,For Sale (Broker),,False,False,False,False,True,False,False,True,False,Realty One Group Concierge,"[{'url': 'https://photos.zillowstatic.com/fp/bea64806b43283463aa3423ca9557a9d-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/9d275349770eb6c811702e7127efbc30-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/292ccc0c12394b3ce49958862ac40355-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/d92c7862537ace69c66d11e07580d0a6-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/baa4826b817f5bd06e78d99a8466a840-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/2424b2606887c5a39c8c192d5973334f-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/ff947588f13b4bfea3c9d00fce72c98d-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/ed9c1ac4f07d053a1c4d25b425280261-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/b2251d9d467e225132796a8b531f757d-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/f2082d99169afed6dfe8bbc5ed6a3092-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/5f8a68ba8da242c3cf8a1c33c9593166-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/6e0e9b76060651b406bd19c7cfbd0c1e-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/ea2574b1fe1b2f744c704c9c58b49628-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/f303ed3c852539d833498a37fffd810b-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/ecf167e55edcaccd272c9f45fd646560-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/c660587eddf32e8be5292563689ac9e0-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/9a98d414c42eab142decee36cf5765cb-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/9a32842e3cf4a29780fadad336903a27-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/3d2eaa27565277568458ef4bdf7c2293-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/0f017f0a5f11673afce1537e7d6b9e1a-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/58a7f07cc1f1e565696d8b9c7284291c-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/6b1a2cca486fe857bd7bed2bc48c19f8-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/1e0930b4589e69ee8f1c915dab50a3bc-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/52188484f89f1126f5773492366d06e3-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/fdaef1504110df9d4c96aeba6bf27eed-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/84416be73b0afd0cb80b8d714d2858da-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/a8ede91da99d94c9021aa3cabfca1f46-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/a71357fefe7055dec5f63919fb2e8432-p_e.jpg'}]",35.16196,-106.580986,303948942,7112 Pan American Fwy NE #276,87109,Albuquerque,NM,35.16196,-106.580986,123500,2,3,1440,MANUFACTURED,FOR_SALE,13,False,False,,,True,False,False,FOR_SALE,123500,1192795000,True,False,False,USD,USA,92900,,,False,,,,# 276,,,,,,,,,,
6778218,6778218,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/feac9bc083a64f2fe6a1a84d1610fbee-p_e.jpg,True,https://www.zillow.com/homedetails/9619-Lagrima-De-Oro-Rd-NE-Albuquerque-NM-87111/6778218_zpid/,FOR_SALE,House for sale,$,"$385,000",385000,"9619 Lagrima De Oro Rd NE, Albuquerque, NM 87111",9619 Lagrima De Oro Rd NE,Albuquerque,NM,87111,False,4,4,2008,False,"Price cut: $14,000 (10/30)",priceCut,priceCut,False,False,False,ForSale,For Sale (Broker),,False,False,False,False,True,False,False,True,False,Keller Williams Realty,"[{'url': 'https://photos.zillowstatic.com/fp/feac9bc083a64f2fe6a1a84d1610fbee-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/e5cc05c2bc906f021e817961ff0bbde3-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/fdc1390c03bf74b31a59d02793bd997c-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/96fc3fd3f5d167297ba569c546df26f1-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/4d737c93c346bde44fe9766de15bd680-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/29dd7fbaf40b8d0ab7c75dd48f4363a1-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/d062685cc9ef260008003b83d9f8be64-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/b4e8ff286fb452fd1092ecc791404b55-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/bdcb686e55b8466d5f070d9c78873504-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/4ff1a23b822259d4313ac15a4faf432c-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/929d2c65c133296b0127830d4fe96c7d-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/e64cece9182be69ae5c47cf29138e19b-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/7d4b3a021612c85c091dc0662edfeb7b-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/064945563c9d0ca2e1cae362e4e228d5-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/e8750c161a86caba4cba35973d664bf8-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/1bdd5bb4ee2b595443fb48c19d97e135-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/9297aedf72611d84cee16e63e7ec1b7d-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/66090d7b309867982ccbaa69e98c414e-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/f4b8bae77a155b3f6f59bb2f43f8bc16-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/29ad2f40d37fcb72fa9b6e8b52ca2ebd-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/c3719290db35c4d15bf079de5e2b6b1a-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/81b1478a24775c0a20d6d289f1f6376a-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/114635c07f4a3ae8730bb577e9067449-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/840c6f53638e402c5abd297d4369daae-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/472bb5168b632259eebac771aa1e60f9-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/b5b2ee068573fc8db9edbb47e0e5f058-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/b90a184ed8fa7f7a09da7711747fbfd3-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/2e11a6a7f0227b126e561b64abd8a74d-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/fae1e8e7267d2039ceb36950e4a2f5e0-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/bdf9700bff666128d6521da86401dd75-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/562dccdacf9128bc75df6e649c64e091-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/67c58ee83d240165d6b2f1f15bc98a42-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/3e71484f9d438a4591f0bbe57c1922ca-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/8e1c3cf548d4280c318c0cd05a6aa927-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/5301d61e50d1122030a888be511ca9f2-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/6b7b564c2c1d9b4c54bd51d578dda93a-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/8c86333841ba7c0362b87acc1a04c110-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/a5b6ac1ef75db268bf5133646dababed-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/7219c10828d455113216870a6454f8b9-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/f3c9dcef6a9bbcc1cf60fb271667c228-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/bb93eb26f2b1a1545e158b01f098095a-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/a0d7daca82a17693ffe9b8d1f247a13d-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/206a845c787b28cf0d4660dcf6f24c51-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/345636327966e2f0919affb23041a45b-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/477b6f8ef8bd30cea4c0b4e33ca89662-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/46c31984d25c911d5c1b88bdb656e187-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/4fabb9d90d6e8566647d3bba585dba4d-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/d2f48abffea01134981216e3c277e3ba-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/0f89abfdf4b86436fa8df7679db52325-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/3912db5bb6cca72c1ef77c9c9db04c4a-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/d85f67fc234342ff17ca40ea832fc3be-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/9ad6d3434b7d9fc4755aa7a2183630a8-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/42ac84ce39bbd04b5a9d96d4dc316a76-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/db0eb45f3f96cebc1ad5ab62dfa354c7-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/eca072eb70c2be129db9e775d50981f3-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/4bcedb5e2f88422ec1f9414748c213d7-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/5a3efcf4082b423498513d01aa2f68f8-p_e.jpg'}]",35.13275,-106.53403,6778218,9619 Lagrima De Oro Rd NE,87111,Albuquerque,NM,35.13275,-106.53403,385000,4,4,2008,SINGLE_FAMILY,FOR_SALE,123,False,False,,,True,False,False,FOR_SALE,385000,10664994000,True,False,False,USD,USA,190267,10018.8,sqft,False,1730271600000.0,"$14,000 (Oct 30)",-14000.0,,,,,,,,,,,
